start...
Finetuning mode
Load outputs/2023-01-23-23-33-36/trained_model/best_weight.pt...
Epoch: 1 / 5000, Score: 2100,  block: 93,  Reward: -13.0 Cleared lines: 21
Epoch: 74 / 5000, Score: 2200,  block: 94,  Reward: -10.8 Cleared lines: 22
Epoch: 75 / 5000, Score: 1000,  block: 73,  Reward: -10.8 Cleared lines: 14
Epoch: 76 / 5000, Score: 900,  block: 76,  Reward: -10.2 Cleared lines: 13
Epoch: 77 / 5000, Score: 2900,  block: 118,  Reward: -13.9 Cleared lines: 31
Epoch: 78 / 5000, Score: 200,  block: 57,  Reward: -8.1 Cleared lines: 7
Epoch: 79 / 5000, Score: 2600,  block: 114,  Reward: -15.6 Cleared lines: 30
Epoch: 80 / 5000, Score: 3500,  block: 126,  Reward: -13.8 Cleared lines: 36
Epoch: 81 / 5000, Score: 1700,  block: 92,  Reward: -8.8 Cleared lines: 21
Epoch: 82 / 5000, Score: 1800,  block: 92,  Reward: -11.2 Cleared lines: 21
Epoch: 83 / 5000, Score: 3400,  block: 137,  Reward: -14.5 Cleared lines: 39
Epoch: 84 / 5000, Score: 1500,  block: 90,  Reward: -12.1 Cleared lines: 20
Epoch: 85 / 5000, Score: 2500,  block: 102,  Reward: -10.6 Cleared lines: 27
Epoch: 86 / 5000, Score: 2400,  block: 110,  Reward: -12.2 Cleared lines: 29
Epoch: 87 / 5000, Score: 2200,  block: 105,  Reward: -13.0 Cleared lines: 26
Epoch: 88 / 5000, Score: 6000,  block: 193,  Reward: -20.8 Cleared lines: 61
Epoch: 89 / 5000, Score: 2400,  block: 88,  Reward: -11.2 Cleared lines: 25
Epoch: 90 / 5000, Score: 1600,  block: 92,  Reward: -11.8 Cleared lines: 21
Epoch: 91 / 5000, Score: 1500,  block: 83,  Reward: -10.0 Cleared lines: 19
Epoch: 92 / 5000, Score: 1200,  block: 83,  Reward: -12.7 Cleared lines: 17
Epoch: 93 / 5000, Score: 900,  block: 75,  Reward: -9.5 Cleared lines: 14
Epoch: 94 / 5000, Score: 700,  block: 67,  Reward: -9.5 Cleared lines: 12
Epoch: 95 / 5000, Score: 100,  block: 53,  Reward: -7.5 Cleared lines: 6
Epoch: 96 / 5000, Score: 4800,  block: 168,  Reward: -18.0 Cleared lines: 51
Epoch: 97 / 5000, Score: 1600,  block: 93,  Reward: -13.5 Cleared lines: 21
Epoch: 98 / 5000, Score: 5600,  block: 182,  Reward: -24.3 Cleared lines: 56
Epoch: 99 / 5000, Score: 1000,  block: 74,  Reward: -8.6 Cleared lines: 14
Epoch: 100 / 5000, Score: 500,  block: 63,  Reward: -10.8 Cleared lines: 10
Epoch: 101 / 5000, Score: 100,  block: 50,  Reward: -7.6 Cleared lines: 5
Epoch: 102 / 5000, Score: 600,  block: 67,  Reward: -9.1 Cleared lines: 10
Epoch: 103 / 5000, Score: 2500,  block: 116,  Reward: -14.6 Cleared lines: 29
Epoch: 104 / 5000, Score: 2300,  block: 108,  Reward: -13.4 Cleared lines: 28
Epoch: 105 / 5000, Score: 2600,  block: 115,  Reward: -15.4 Cleared lines: 30
Epoch: 106 / 5000, Score: 1400,  block: 87,  Reward: -10.4 Cleared lines: 19
Epoch: 107 / 5000, Score: 900,  block: 75,  Reward: -11.6 Cleared lines: 14
Epoch: 108 / 5000, Score: 2400,  block: 109,  Reward: -13.2 Cleared lines: 28
Epoch: 109 / 5000, Score: 1600,  block: 93,  Reward: -12.0 Cleared lines: 21
Epoch: 110 / 5000, Score: 1500,  block: 92,  Reward: -13.6 Cleared lines: 20
Epoch: 111 / 5000, Score: 1000,  block: 77,  Reward: -10.0 Cleared lines: 15
Epoch: 112 / 5000, Score: 900,  block: 80,  Reward: -10.5 Cleared lines: 14
Epoch: 113 / 5000, Score: 1100,  block: 79,  Reward: -9.9 Cleared lines: 16
Epoch: 114 / 5000, Score: 4400,  block: 147,  Reward: -17.1 Cleared lines: 44
Epoch: 115 / 5000, Score: 3300,  block: 131,  Reward: -13.3 Cleared lines: 37
Epoch: 116 / 5000, Score: 900,  block: 73,  Reward: -9.5 Cleared lines: 13
Epoch: 117 / 5000, Score: 0,  block: 53,  Reward: -7.9 Cleared lines: 5
Epoch: 118 / 5000, Score: 1700,  block: 88,  Reward: -11.9 Cleared lines: 21
Epoch: 119 / 5000, Score: 1800,  block: 96,  Reward: -10.8 Cleared lines: 22
Epoch: 120 / 5000, Score: 200,  block: 55,  Reward: -8.3 Cleared lines: 7
Epoch: 121 / 5000, Score: 2000,  block: 102,  Reward: -13.6 Cleared lines: 25
Epoch: 122 / 5000, Score: 900,  block: 76,  Reward: -12.8 Cleared lines: 14
Epoch: 123 / 5000, Score: 500,  block: 65,  Reward: -8.2 Cleared lines: 10
Epoch: 124 / 5000, Score: 300,  block: 61,  Reward: -9.0 Cleared lines: 8
Epoch: 125 / 5000, Score: 1100,  block: 80,  Reward: -9.5 Cleared lines: 15
Epoch: 126 / 5000, Score: 1500,  block: 91,  Reward: -9.9 Cleared lines: 20
Epoch: 127 / 5000, Score: 1000,  block: 74,  Reward: -9.4 Cleared lines: 15
Epoch: 128 / 5000, Score: 2100,  block: 91,  Reward: -11.0 Cleared lines: 21
Epoch: 129 / 5000, Score: 300,  block: 60,  Reward: -8.2 Cleared lines: 8
Epoch: 130 / 5000, Score: 600,  block: 65,  Reward: -10.2 Cleared lines: 11
Epoch: 131 / 5000, Score: 400,  block: 55,  Reward: -7.2 Cleared lines: 9
Epoch: 132 / 5000, Score: 1000,  block: 74,  Reward: -8.6 Cleared lines: 15
Epoch: 133 / 5000, Score: 1200,  block: 80,  Reward: -9.7 Cleared lines: 16
Epoch: 134 / 5000, Score: 1800,  block: 101,  Reward: -12.1 Cleared lines: 23
Epoch: 135 / 5000, Score: 700,  block: 72,  Reward: -10.4 Cleared lines: 11
Epoch: 136 / 5000, Score: 700,  block: 67,  Reward: -8.5 Cleared lines: 12
Epoch: 137 / 5000, Score: 2100,  block: 100,  Reward: -11.8 Cleared lines: 25
Epoch: 138 / 5000, Score: 1500,  block: 86,  Reward: -11.2 Cleared lines: 19
Epoch: 139 / 5000, Score: 1200,  block: 82,  Reward: -11.8 Cleared lines: 16
Epoch: 140 / 5000, Score: 1600,  block: 89,  Reward: -10.4 Cleared lines: 20
Epoch: 141 / 5000, Score: 3100,  block: 127,  Reward: -13.7 Cleared lines: 35
Epoch: 142 / 5000, Score: 1500,  block: 91,  Reward: -12.3 Cleared lines: 20
Epoch: 143 / 5000, Score: 100,  block: 53,  Reward: -7.5 Cleared lines: 6
Epoch: 144 / 5000, Score: 900,  block: 70,  Reward: -8.2 Cleared lines: 14
Epoch: 145 / 5000, Score: 1200,  block: 84,  Reward: -10.1 Cleared lines: 17
Epoch: 146 / 5000, Score: 300,  block: 57,  Reward: -6.8 Cleared lines: 8
Epoch: 147 / 5000, Score: 4200,  block: 152,  Reward: -17.4 Cleared lines: 44
Epoch: 148 / 5000, Score: 800,  block: 70,  Reward: -9.0 Cleared lines: 12
Epoch: 149 / 5000, Score: 1500,  block: 85,  Reward: -12.0 Cleared lines: 19
Epoch: 150 / 5000, Score: 400,  block: 57,  Reward: -8.4 Cleared lines: 9
Epoch: 151 / 5000, Score: 1400,  block: 85,  Reward: -11.1 Cleared lines: 19
Epoch: 152 / 5000, Score: 2200,  block: 103,  Reward: -14.5 Cleared lines: 25
Epoch: 153 / 5000, Score: 500,  block: 68,  Reward: -9.2 Cleared lines: 10
Epoch: 154 / 5000, Score: 3200,  block: 121,  Reward: -14.4 Cleared lines: 33
Epoch: 155 / 5000, Score: 1600,  block: 87,  Reward: -12.9 Cleared lines: 19
Epoch: 156 / 5000, Score: 3100,  block: 132,  Reward: -14.4 Cleared lines: 36
Epoch: 157 / 5000, Score: 2000,  block: 98,  Reward: -12.4 Cleared lines: 23
Epoch: 158 / 5000, Score: 1200,  block: 80,  Reward: -11.2 Cleared lines: 17
Epoch: 159 / 5000, Score: 800,  block: 68,  Reward: -8.8 Cleared lines: 13
Epoch: 160 / 5000, Score: 900,  block: 76,  Reward: -8.7 Cleared lines: 14
Epoch: 161 / 5000, Score: 500,  block: 64,  Reward: -8.6 Cleared lines: 9
Epoch: 162 / 5000, Score: 1700,  block: 86,  Reward: -12.6 Cleared lines: 21
Epoch: 163 / 5000, Score: 1300,  block: 75,  Reward: -10.6 Cleared lines: 18
Epoch: 164 / 5000, Score: 200,  block: 56,  Reward: -8.4 Cleared lines: 7
Epoch: 165 / 5000, Score: 3300,  block: 125,  Reward: -13.7 Cleared lines: 33
Epoch: 166 / 5000, Score: 2200,  block: 107,  Reward: -10.0 Cleared lines: 26
Epoch: 167 / 5000, Score: 200,  block: 57,  Reward: -8.6 Cleared lines: 7
Epoch: 168 / 5000, Score: 1000,  block: 75,  Reward: -10.9 Cleared lines: 15
Epoch: 169 / 5000, Score: 1500,  block: 79,  Reward: -10.0 Cleared lines: 17
Epoch: 170 / 5000, Score: 1900,  block: 94,  Reward: -10.9 Cleared lines: 22
Epoch: 171 / 5000, Score: 1900,  block: 97,  Reward: -11.4 Cleared lines: 22
Epoch: 172 / 5000, Score: 1400,  block: 82,  Reward: -11.3 Cleared lines: 18
Epoch: 173 / 5000, Score: 1900,  block: 92,  Reward: -14.2 Cleared lines: 22
Epoch: 174 / 5000, Score: 800,  block: 73,  Reward: -9.8 Cleared lines: 12
Epoch: 175 / 5000, Score: 1400,  block: 84,  Reward: -13.4 Cleared lines: 19
Epoch: 176 / 5000, Score: 1600,  block: 94,  Reward: -11.4 Cleared lines: 21
Epoch: 177 / 5000, Score: 3800,  block: 132,  Reward: -15.3 Cleared lines: 37
Epoch: 178 / 5000, Score: 1600,  block: 92,  Reward: -13.7 Cleared lines: 21
Epoch: 179 / 5000, Score: 1200,  block: 83,  Reward: -10.8 Cleared lines: 17
Epoch: 180 / 5000, Score: 4000,  block: 124,  Reward: -10.2 Cleared lines: 34
Epoch: 181 / 5000, Score: 300,  block: 59,  Reward: -8.1 Cleared lines: 8
Epoch: 182 / 5000, Score: 3200,  block: 126,  Reward: -12.9 Cleared lines: 36
Epoch: 183 / 5000, Score: 700,  block: 73,  Reward: -10.0 Cleared lines: 12
Epoch: 184 / 5000, Score: 1300,  block: 79,  Reward: -9.6 Cleared lines: 17
Epoch: 185 / 5000, Score: 1100,  block: 78,  Reward: -11.0 Cleared lines: 16
Epoch: 186 / 5000, Score: 1700,  block: 87,  Reward: -10.8 Cleared lines: 20
Epoch: 187 / 5000, Score: 3500,  block: 143,  Reward: -19.3 Cleared lines: 40
Epoch: 188 / 5000, Score: 900,  block: 73,  Reward: -11.6 Cleared lines: 13
Epoch: 189 / 5000, Score: 2500,  block: 106,  Reward: -14.7 Cleared lines: 27
Epoch: 190 / 5000, Score: 1400,  block: 85,  Reward: -10.7 Cleared lines: 18
Epoch: 191 / 5000, Score: 1600,  block: 90,  Reward: -11.9 Cleared lines: 21
Epoch: 192 / 5000, Score: 100,  block: 56,  Reward: -7.8 Cleared lines: 6
Epoch: 193 / 5000, Score: 700,  block: 73,  Reward: -10.2 Cleared lines: 12
Epoch: 194 / 5000, Score: 2300,  block: 100,  Reward: -14.1 Cleared lines: 26
Epoch: 195 / 5000, Score: 900,  block: 67,  Reward: -7.9 Cleared lines: 13
Epoch: 196 / 5000, Score: 500,  block: 60,  Reward: -7.5 Cleared lines: 9
Epoch: 197 / 5000, Score: 1800,  block: 92,  Reward: -11.9 Cleared lines: 21
Epoch: 198 / 5000, Score: 1200,  block: 81,  Reward: -9.1 Cleared lines: 16
Epoch: 199 / 5000, Score: 600,  block: 63,  Reward: -8.4 Cleared lines: 11
Epoch: 200 / 5000, Score: 1200,  block: 79,  Reward: -10.6 Cleared lines: 17
Epoch: 201 / 5000, Score: 500,  block: 57,  Reward: -7.6 Cleared lines: 9
Epoch: 202 / 5000, Score: 1200,  block: 84,  Reward: -10.6 Cleared lines: 17
Epoch: 203 / 5000, Score: 2200,  block: 105,  Reward: -12.5 Cleared lines: 25
Epoch: 204 / 5000, Score: 4400,  block: 152,  Reward: -16.6 Cleared lines: 44
Epoch: 205 / 5000, Score: 2800,  block: 117,  Reward: -16.4 Cleared lines: 31
Epoch: 206 / 5000, Score: 1400,  block: 84,  Reward: -9.5 Cleared lines: 19
Epoch: 207 / 5000, Score: 2700,  block: 119,  Reward: -11.2 Cleared lines: 32
Epoch: 208 / 5000, Score: 400,  block: 67,  Reward: -10.2 Cleared lines: 9
Epoch: 209 / 5000, Score: 700,  block: 62,  Reward: -9.1 Cleared lines: 12
Epoch: 210 / 5000, Score: 1600,  block: 91,  Reward: -12.0 Cleared lines: 20
Epoch: 211 / 5000, Score: 1600,  block: 91,  Reward: -9.5 Cleared lines: 21
Epoch: 212 / 5000, Score: 3300,  block: 134,  Reward: -15.2 Cleared lines: 37
Epoch: 213 / 5000, Score: -100,  block: 50,  Reward: -8.4 Cleared lines: 4
Epoch: 214 / 5000, Score: 3900,  block: 150,  Reward: -19.6 Cleared lines: 42
Epoch: 215 / 5000, Score: 1600,  block: 96,  Reward: -12.7 Cleared lines: 20
Epoch: 216 / 5000, Score: 1900,  block: 99,  Reward: -12.7 Cleared lines: 23
Epoch: 217 / 5000, Score: 2900,  block: 121,  Reward: -13.9 Cleared lines: 33
Epoch: 218 / 5000, Score: 2700,  block: 113,  Reward: -11.3 Cleared lines: 29
Epoch: 219 / 5000, Score: 3300,  block: 123,  Reward: -16.2 Cleared lines: 35
Epoch: 220 / 5000, Score: 700,  block: 68,  Reward: -10.2 Cleared lines: 12
Epoch: 221 / 5000, Score: 1900,  block: 105,  Reward: -14.8 Cleared lines: 24
Epoch: 222 / 5000, Score: 1600,  block: 86,  Reward: -11.0 Cleared lines: 19
Epoch: 223 / 5000, Score: 700,  block: 70,  Reward: -10.7 Cleared lines: 12
Epoch: 224 / 5000, Score: 1100,  block: 74,  Reward: -10.3 Cleared lines: 14
Epoch: 225 / 5000, Score: 300,  block: 54,  Reward: -7.5 Cleared lines: 8
Epoch: 226 / 5000, Score: 300,  block: 60,  Reward: -10.0 Cleared lines: 8
Epoch: 227 / 5000, Score: 1400,  block: 83,  Reward: -11.0 Cleared lines: 17
Epoch: 228 / 5000, Score: 900,  block: 76,  Reward: -10.0 Cleared lines: 14
Epoch: 229 / 5000, Score: 300,  block: 63,  Reward: -9.6 Cleared lines: 8
Epoch: 230 / 5000, Score: 3400,  block: 128,  Reward: -12.3 Cleared lines: 35
Epoch: 231 / 5000, Score: 1000,  block: 76,  Reward: -10.3 Cleared lines: 15
Epoch: 232 / 5000, Score: 1500,  block: 94,  Reward: -11.1 Cleared lines: 20
Epoch: 233 / 5000, Score: 2000,  block: 101,  Reward: -14.5 Cleared lines: 25
Epoch: 234 / 5000, Score: 1000,  block: 75,  Reward: -11.0 Cleared lines: 15
Epoch: 235 / 5000, Score: 600,  block: 61,  Reward: -9.0 Cleared lines: 11
Epoch: 236 / 5000, Score: 1300,  block: 78,  Reward: -11.1 Cleared lines: 17
Epoch: 237 / 5000, Score: 0,  block: 51,  Reward: -7.9 Cleared lines: 5
Epoch: 238 / 5000, Score: 2200,  block: 84,  Reward: -10.5 Cleared lines: 23
Epoch: 239 / 5000, Score: 900,  block: 68,  Reward: -7.3 Cleared lines: 13
Epoch: 240 / 5000, Score: 900,  block: 73,  Reward: -9.9 Cleared lines: 13
Epoch: 241 / 5000, Score: 2100,  block: 102,  Reward: -13.8 Cleared lines: 25
Epoch: 242 / 5000, Score: 3100,  block: 128,  Reward: -15.7 Cleared lines: 36
Epoch: 243 / 5000, Score: 700,  block: 66,  Reward: -8.3 Cleared lines: 12
Epoch: 244 / 5000, Score: 2000,  block: 94,  Reward: -9.6 Cleared lines: 23
Epoch: 245 / 5000, Score: 200,  block: 59,  Reward: -8.4 Cleared lines: 7
Epoch: 246 / 5000, Score: 2700,  block: 119,  Reward: -13.6 Cleared lines: 31
Epoch: 247 / 5000, Score: 2200,  block: 108,  Reward: -13.6 Cleared lines: 27
Epoch: 248 / 5000, Score: 1300,  block: 83,  Reward: -9.7 Cleared lines: 18
Epoch: 249 / 5000, Score: 2000,  block: 106,  Reward: -17.3 Cleared lines: 24
Epoch: 250 / 5000, Score: 300,  block: 63,  Reward: -10.5 Cleared lines: 8
Epoch: 251 / 5000, Score: 1600,  block: 91,  Reward: -11.6 Cleared lines: 21
Epoch: 252 / 5000, Score: 1900,  block: 98,  Reward: -12.1 Cleared lines: 22
Epoch: 253 / 5000, Score: 900,  block: 76,  Reward: -13.1 Cleared lines: 14
Epoch: 254 / 5000, Score: 900,  block: 65,  Reward: -8.0 Cleared lines: 12
Epoch: 255 / 5000, Score: -100,  block: 48,  Reward: -8.2 Cleared lines: 4
Epoch: 256 / 5000, Score: 1000,  block: 74,  Reward: -9.9 Cleared lines: 13
Epoch: 257 / 5000, Score: 6800,  block: 213,  Reward: -27.7 Cleared lines: 69
Epoch: 258 / 5000, Score: 1500,  block: 91,  Reward: -12.3 Cleared lines: 19
Epoch: 259 / 5000, Score: 2400,  block: 108,  Reward: -14.6 Cleared lines: 28
Epoch: 260 / 5000, Score: 300,  block: 60,  Reward: -8.7 Cleared lines: 8
Epoch: 261 / 5000, Score: 1400,  block: 85,  Reward: -10.4 Cleared lines: 18
Epoch: 262 / 5000, Score: 3600,  block: 145,  Reward: -16.6 Cleared lines: 40
Epoch: 263 / 5000, Score: 300,  block: 59,  Reward: -10.0 Cleared lines: 7
Epoch: 264 / 5000, Score: 1800,  block: 95,  Reward: -10.9 Cleared lines: 23
Epoch: 265 / 5000, Score: 1300,  block: 80,  Reward: -11.8 Cleared lines: 17
Epoch: 266 / 5000, Score: 1800,  block: 92,  Reward: -14.0 Cleared lines: 22
Epoch: 267 / 5000, Score: 900,  block: 75,  Reward: -9.6 Cleared lines: 14
Epoch: 268 / 5000, Score: 2200,  block: 103,  Reward: -13.5 Cleared lines: 25
Epoch: 269 / 5000, Score: 400,  block: 59,  Reward: -8.2 Cleared lines: 8
Epoch: 270 / 5000, Score: 3100,  block: 134,  Reward: -16.6 Cleared lines: 36
Epoch: 271 / 5000, Score: 900,  block: 75,  Reward: -10.4 Cleared lines: 13
Epoch: 272 / 5000, Score: 400,  block: 59,  Reward: -9.0 Cleared lines: 9
Epoch: 273 / 5000, Score: 2500,  block: 109,  Reward: -12.5 Cleared lines: 29
Epoch: 274 / 5000, Score: 2300,  block: 108,  Reward: -13.9 Cleared lines: 26
Epoch: 275 / 5000, Score: 4200,  block: 146,  Reward: -15.8 Cleared lines: 41
Epoch: 276 / 5000, Score: 1900,  block: 93,  Reward: -13.3 Cleared lines: 23
Epoch: 277 / 5000, Score: 2600,  block: 114,  Reward: -14.9 Cleared lines: 31
Epoch: 278 / 5000, Score: 2100,  block: 93,  Reward: -8.5 Cleared lines: 23
Epoch: 279 / 5000, Score: 2600,  block: 112,  Reward: -14.5 Cleared lines: 31
Epoch: 280 / 5000, Score: 1500,  block: 89,  Reward: -12.5 Cleared lines: 19
Epoch: 281 / 5000, Score: 2300,  block: 107,  Reward: -13.2 Cleared lines: 26
Epoch: 282 / 5000, Score: 900,  block: 73,  Reward: -8.7 Cleared lines: 14
Epoch: 283 / 5000, Score: 1600,  block: 93,  Reward: -12.5 Cleared lines: 21
Epoch: 284 / 5000, Score: 800,  block: 75,  Reward: -11.6 Cleared lines: 13
Epoch: 285 / 5000, Score: 1600,  block: 94,  Reward: -13.6 Cleared lines: 20
Epoch: 286 / 5000, Score: 3900,  block: 140,  Reward: -18.4 Cleared lines: 41
Epoch: 287 / 5000, Score: 1000,  block: 73,  Reward: -10.0 Cleared lines: 13
Epoch: 288 / 5000, Score: 2800,  block: 118,  Reward: -12.8 Cleared lines: 31
Epoch: 289 / 5000, Score: 1500,  block: 95,  Reward: -12.3 Cleared lines: 20
Epoch: 290 / 5000, Score: 1600,  block: 93,  Reward: -14.2 Cleared lines: 21
Epoch: 291 / 5000, Score: 1100,  block: 76,  Reward: -10.4 Cleared lines: 15
Epoch: 292 / 5000, Score: 600,  block: 65,  Reward: -8.2 Cleared lines: 10
Epoch: 293 / 5000, Score: 2400,  block: 101,  Reward: -10.1 Cleared lines: 26
Epoch: 294 / 5000, Score: 500,  block: 68,  Reward: -10.0 Cleared lines: 10
Epoch: 295 / 5000, Score: 4700,  block: 157,  Reward: -21.9 Cleared lines: 47
Epoch: 296 / 5000, Score: 1700,  block: 93,  Reward: -12.5 Cleared lines: 22
Epoch: 297 / 5000, Score: 600,  block: 67,  Reward: -8.6 Cleared lines: 11
Epoch: 298 / 5000, Score: 2200,  block: 96,  Reward: -10.2 Cleared lines: 26
Epoch: 299 / 5000, Score: 1600,  block: 93,  Reward: -13.3 Cleared lines: 21
Epoch: 300 / 5000, Score: 2500,  block: 111,  Reward: -14.2 Cleared lines: 30
Epoch: 301 / 5000, Score: 1700,  block: 95,  Reward: -11.7 Cleared lines: 21
Epoch: 302 / 5000, Score: 3300,  block: 131,  Reward: -14.1 Cleared lines: 37
Epoch: 303 / 5000, Score: 1200,  block: 86,  Reward: -11.8 Cleared lines: 17
