start...
Finetuning mode
Load outputs/2023-01-23-23-33-36/trained_model/best_weight.pt...
Epoch: 1 / 5000, Score: 2800,  block: 122,  Reward: -13.1 Cleared lines: 32
Epoch: 2 / 5000, Score: 3100,  block: 131,  Reward: -14.3 Cleared lines: 35
Epoch: 3 / 5000, Score: 2300,  block: 108,  Reward: -14.0 Cleared lines: 28
Epoch: 4 / 5000, Score: 4100,  block: 154,  Reward: -20.0 Cleared lines: 45
Epoch: 5 / 5000, Score: 3100,  block: 128,  Reward: -15.2 Cleared lines: 36
Epoch: 6 / 5000, Score: 1600,  block: 92,  Reward: -11.7 Cleared lines: 21
Epoch: 7 / 5000, Score: 3900,  block: 147,  Reward: -20.1 Cleared lines: 41
Epoch: 8 / 5000, Score: 4300,  block: 157,  Reward: -19.2 Cleared lines: 47
Epoch: 9 / 5000, Score: 2300,  block: 107,  Reward: -12.5 Cleared lines: 27
Epoch: 10 / 5000, Score: 5000,  block: 173,  Reward: -19.0 Cleared lines: 52
Epoch: 11 / 5000, Score: 1800,  block: 95,  Reward: -12.7 Cleared lines: 22
Epoch: 12 / 5000, Score: 200,  block: 61,  Reward: -9.1 Cleared lines: 7
Epoch: 13 / 5000, Score: 2400,  block: 115,  Reward: -14.1 Cleared lines: 29
Epoch: 14 / 5000, Score: 2200,  block: 105,  Reward: -11.6 Cleared lines: 26
Epoch: 15 / 5000, Score: 700,  block: 64,  Reward: -8.5 Cleared lines: 12
Epoch: 16 / 5000, Score: 1300,  block: 87,  Reward: -11.3 Cleared lines: 17
Epoch: 17 / 5000, Score: 3500,  block: 134,  Reward: -13.3 Cleared lines: 38
Epoch: 18 / 5000, Score: 2100,  block: 97,  Reward: -12.5 Cleared lines: 25
Epoch: 19 / 5000, Score: 4300,  block: 142,  Reward: -14.5 Cleared lines: 43
Epoch: 20 / 5000, Score: 2300,  block: 114,  Reward: -15.7 Cleared lines: 28
Epoch: 21 / 5000, Score: 1500,  block: 89,  Reward: -11.9 Cleared lines: 20
Epoch: 22 / 5000, Score: 1800,  block: 98,  Reward: -11.9 Cleared lines: 23
Epoch: 23 / 5000, Score: 1700,  block: 96,  Reward: -11.7 Cleared lines: 21
Epoch: 24 / 5000, Score: 2400,  block: 108,  Reward: -12.9 Cleared lines: 28
Epoch: 25 / 5000, Score: 4900,  block: 166,  Reward: -21.5 Cleared lines: 50
Epoch: 26 / 5000, Score: 5200,  block: 177,  Reward: -20.2 Cleared lines: 54
Epoch: 27 / 5000, Score: 3600,  block: 137,  Reward: -16.6 Cleared lines: 38
Epoch: 28 / 5000, Score: 2400,  block: 114,  Reward: -14.9 Cleared lines: 28
Epoch: 29 / 5000, Score: 3000,  block: 126,  Reward: -14.8 Cleared lines: 35
Epoch: 30 / 5000, Score: 3400,  block: 136,  Reward: -17.1 Cleared lines: 38
Epoch: 31 / 5000, Score: 5400,  block: 186,  Reward: -21.1 Cleared lines: 58
Epoch: 32 / 5000, Score: 2200,  block: 97,  Reward: -14.0 Cleared lines: 26
Epoch: 33 / 5000, Score: 3600,  block: 132,  Reward: -11.5 Cleared lines: 39
Epoch: 34 / 5000, Score: 3900,  block: 145,  Reward: -13.5 Cleared lines: 41
Epoch: 35 / 5000, Score: 4500,  block: 160,  Reward: -19.3 Cleared lines: 48
Epoch: 36 / 5000, Score: 1400,  block: 81,  Reward: -9.3 Cleared lines: 19
Epoch: 37 / 5000, Score: 1600,  block: 96,  Reward: -12.3 Cleared lines: 20
Epoch: 38 / 5000, Score: 4200,  block: 151,  Reward: -16.4 Cleared lines: 45
Epoch: 39 / 5000, Score: 2400,  block: 114,  Reward: -15.7 Cleared lines: 29
Epoch: 40 / 5000, Score: 3800,  block: 140,  Reward: -13.2 Cleared lines: 40
Epoch: 41 / 5000, Score: 6200,  block: 197,  Reward: -25.2 Cleared lines: 63
Epoch: 42 / 5000, Score: 4700,  block: 170,  Reward: -20.1 Cleared lines: 51
Epoch: 43 / 5000, Score: 8000,  block: 239,  Reward: -19.4 Cleared lines: 78
Epoch: 44 / 5000, Score: 3700,  block: 142,  Reward: -12.4 Cleared lines: 41
Epoch: 45 / 5000, Score: 5200,  block: 176,  Reward: -22.0 Cleared lines: 53
Epoch: 46 / 5000, Score: 3400,  block: 126,  Reward: -12.4 Cleared lines: 35
Epoch: 47 / 5000, Score: 3000,  block: 126,  Reward: -16.2 Cleared lines: 32
Epoch: 48 / 5000, Score: 4000,  block: 150,  Reward: -18.4 Cleared lines: 42
Epoch: 49 / 5000, Score: 2900,  block: 125,  Reward: -15.0 Cleared lines: 32
Epoch: 50 / 5000, Score: 3600,  block: 141,  Reward: -17.6 Cleared lines: 39
Epoch: 51 / 5000, Score: 2700,  block: 115,  Reward: -16.5 Cleared lines: 29
Epoch: 52 / 5000, Score: 1100,  block: 79,  Reward: -9.5 Cleared lines: 15
Epoch: 53 / 5000, Score: 7300,  block: 230,  Reward: -23.0 Cleared lines: 75
Epoch: 54 / 5000, Score: 1900,  block: 100,  Reward: -12.3 Cleared lines: 23
